file,seed,c,L,t,condition,crop_id,pixel_size_sites,width_sites,phase_fraction,length,length_x,length_y,resolved
c0_L128_rep000.npz,1089588965,0.5,128,3,full,full,1,128,0.5,0.736795549611774,0.7498154981549815,0.7237756010685663,True
c0_L128_rep000.npz,1089588965,0.5,128,3,bin2,full,2,128,0.63330078125,1.0846573002093773,1.086416200229439,1.0828984001893156,True
c0_L128_rep000.npz,1089588965,0.5,128,3,bin4,full,4,128,0.5673828125,1.9317285332275618,1.9277887966120246,1.935668269843099,True
c0_L128_rep000.npz,1089588965,0.5,128,3,blur1,full,1,128,0.5013427734375,1.2078509015886492,1.191126458543679,1.2245753446336192,True
c0_L128_rep000.npz,1089588965,0.5,128,3,blur2,full,1,128,0.49725341796875,2.2070954600161423,2.1981235619195396,2.2160673581127455,True
c0_L128_rep000.npz,1089588965,0.5,128,3,blur1_threshold_minus02,full,1,128,0.6544189453125,1.1956555265528908,1.1901434108167064,1.2011676422890751,True
c0_L128_rep000.npz,1089588965,0.5,128,3,blur1_threshold_plus02,full,1,128,0.34912109375,1.192286864148847,1.189715538267985,1.1948581900297093,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop96,0:0,1,96,0.5011935763888888,0.7336497553716101,0.7404963851928583,0.726803125550362,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop96,0:32,1,96,0.4981553819444444,0.7412258229621189,0.7512204709877133,0.7312311749365245,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop96,32:0,1,96,0.5033637152777778,0.7328505552632074,0.7419129771335693,0.7237881333928454,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop96,32:32,1,96,0.5054253472222222,0.7352751113340619,0.7481994401064826,0.7223507825616412,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop64,0:0,1,64,0.498779296875,0.7361657749006832,0.7455736319641539,0.7267579178372126,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop64,0:64,1,64,0.4931640625,0.7479041707064202,0.7515383063682917,0.7442700350445489,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop64,64:0,1,64,0.508056640625,0.7326101287030408,0.7459377856889913,0.7192824717170903,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop64,64:64,1,64,0.5,0.7274123032850577,0.7533632286995516,0.7014613778705636,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop32,0:0,1,32,0.5087890625,0.7409881346918346,0.7895400115613272,0.6924362578223419,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop32,0:96,1,32,0.48828125,0.7591047427968204,0.7628915713349645,0.7553179142586762,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop32,96:0,1,32,0.4794921875,0.7513889684693329,0.7933977025792684,0.7093802343593975,True
c0_L128_rep000.npz,1089588965,0.5,128,3,crop32,96:96,1,32,0.5048828125,0.7303166792856923,0.7313395961295661,0.7292937624418185,True
c0_L128_rep000.npz,1089588965,0.5,128,4,full,full,1,128,0.5,0.7591231260874113,0.7692598902138936,0.7489863619609289,True
c0_L128_rep000.npz,1089588965,0.5,128,4,bin2,full,2,128,0.626953125,1.093683625267786,1.1063005341620245,1.0810667163735472,True
c0_L128_rep000.npz,1089588965,0.5,128,4,bin4,full,4,128,0.564453125,1.9207348902504568,1.9221973885877959,1.9192723919131176,True
c0_L128_rep000.npz,1089588965,0.5,128,4,blur1,full,1,128,0.4998779296875,1.2021066078305283,1.196149988077397,1.2080632275836594,True
c0_L128_rep000.npz,1089588965,0.5,128,4,blur2,full,1,128,0.49688720703125,2.2266746723143234,2.2471373191328947,2.2062120254957525,True
c0_L128_rep000.npz,1089588965,0.5,128,4,blur1_threshold_minus02,full,1,128,0.64825439453125,1.177258734624522,1.1725267399907775,1.1819907292582665,True
c0_L128_rep000.npz,1089588965,0.5,128,4,blur1_threshold_plus02,full,1,128,0.35400390625,1.1850633637652417,1.1885602510414535,1.18156647648903,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop96,0:0,1,96,0.5015190972222222,0.7556212546811802,0.7607589120351892,0.7504835973271713,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop96,0:32,1,96,0.4979383680555556,0.7661674703723499,0.7723420079016374,0.7599929328430624,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop96,32:0,1,96,0.5032552083333334,0.7538302940546672,0.7564497947668611,0.7512107933424732,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop96,32:32,1,96,0.5049913194444444,0.7579393160321843,0.7629788235868309,0.7528998084775378,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop64,0:0,1,64,0.5,0.7593272025539619,0.7741935483870969,0.7444608567208271,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop64,0:64,1,64,0.492431640625,0.7720200622786513,0.7800347037578642,0.7640054207994383,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop64,64:0,1,64,0.5078125,0.753487400345404,0.7583155011052063,0.7486592995856017,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop64,64:64,1,64,0.499755859375,0.7468841003196937,0.7596093463439029,0.7341588542954844,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop32,0:0,1,32,0.5078125,0.7492377239932937,0.7920795168093444,0.7063959311772431,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop32,0:96,1,32,0.486328125,0.7781896457590864,0.7674957997680233,0.7888834917501496,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop32,96:0,1,32,0.4765625,0.779470356922882,0.8331163365685578,0.7258243772772062,True
c0_L128_rep000.npz,1089588965,0.5,128,4,crop32,96:96,1,32,0.5029296875,0.7537446645431767,0.7582860885011509,0.7492032405852024,True
c0_L128_rep000.npz,1089588965,0.5,128,5,full,full,1,128,0.5,0.7805315918128393,0.7863777089783281,0.7746854746473504,True
c0_L128_rep000.npz,1089588965,0.5,128,5,bin2,full,2,128,0.6259765625,1.0917976002641092,1.0933784624642067,1.0902167380640118,True
c0_L128_rep000.npz,1089588965,0.5,128,5,bin4,full,4,128,0.560546875,1.9140745509258927,1.9133351620885661,1.9148139397632193,True
c0_L128_rep000.npz,1089588965,0.5,128,5,blur1,full,1,128,0.49871826171875,1.19558207353007,1.186513845273921,1.204650301786219,True
c0_L128_rep000.npz,1089588965,0.5,128,5,blur2,full,1,128,0.4974365234375,2.171057705693162,2.2153498642165363,2.126765547169788,True
c0_L128_rep000.npz,1089588965,0.5,128,5,blur1_threshold_minus02,full,1,128,0.64776611328125,1.1837412521021395,1.188180239894235,1.1793022643100444,True
c0_L128_rep000.npz,1089588965,0.5,128,5,blur1_threshold_plus02,full,1,128,0.3603515625,1.198200766883355,1.214571199003857,1.1818303347628527,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop96,0:0,1,96,0.5018446180555556,0.7747512161798881,0.7802843866693373,0.7692180456904388,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop96,0:32,1,96,0.4973958333333333,0.7847499615126861,0.7908221333591068,0.7786777896662653,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop96,32:0,1,96,0.5032552083333334,0.7736484732434832,0.7749628043225485,0.772334142164418,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop96,32:32,1,96,0.5056423611111112,0.7822031408147656,0.7820674335771884,0.7823388480523427,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop64,0:0,1,64,0.50146484375,0.778476067719758,0.7880923655788623,0.7688597698606535,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop64,0:64,1,64,0.490234375,0.7898659102467633,0.8004262404959889,0.7793055799975377,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop64,64:0,1,64,0.506591796875,0.7734543047292031,0.7764534963721569,0.7704551130862493,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop64,64:64,1,64,0.501708984375,0.7759699974054625,0.7777559355274462,0.7741840592834788,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop32,0:0,1,32,0.51171875,0.7656186207785287,0.8021633323851964,0.7290739091718611,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop32,0:96,1,32,0.482421875,0.789282906762852,0.7721275980425732,0.8064382154831305,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop32,96:0,1,32,0.474609375,0.7899864960925368,0.8301217503871271,0.7498512417979465,True
c0_L128_rep000.npz,1089588965,0.5,128,5,crop32,96:96,1,32,0.5068359375,0.8116584219161567,0.7770364613797354,0.8462803824525779,True
c0_L128_rep000.npz,1089588965,0.5,128,6,full,full,1,128,0.5,0.7975302688744277,0.8033208143901958,0.7917397233586596,True
c0_L128_rep000.npz,1089588965,0.5,128,6,bin2,full,2,128,0.623046875,1.090275209267376,1.108225631425471,1.072324787109281,True
c0_L128_rep000.npz,1089588965,0.5,128,6,bin4,full,4,128,0.568359375,1.911272195083144,1.9128113315621769,1.909733058604111,True
c0_L128_rep000.npz,1089588965,0.5,128,6,blur1,full,1,128,0.49774169921875,1.1920653036058226,1.1989624675954746,1.1851681396161704,True
c0_L128_rep000.npz,1089588965,0.5,128,6,blur2,full,1,128,0.49603271484375,2.1806876868853116,2.2409694817178996,2.1204058920527236,True
c0_L128_rep000.npz,1089588965,0.5,128,6,blur1_threshold_minus02,full,1,128,0.6416015625,1.1820132446192946,1.1896870747333772,1.1743394145052117,True
c0_L128_rep000.npz,1089588965,0.5,128,6,blur1_threshold_plus02,full,1,128,0.36083984375,1.1955475124222423,1.2220243348889062,1.1690706899555785,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop96,0:0,1,96,0.5020616319444444,0.7911194254017317,0.7941378489068815,0.788101001896582,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop96,0:32,1,96,0.4981553819444444,0.7981828407722342,0.8013957390421885,0.79496994250228,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop96,32:0,1,96,0.5028211805555556,0.7963510120304578,0.7980183698046911,0.7946836542562246,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop96,32:32,1,96,0.505859375,0.7994783751868078,0.7984954237176531,0.8004613266559625,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop64,0:0,1,64,0.501708984375,0.7909391995827678,0.7980705283503585,0.7838078708151771,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop64,0:64,1,64,0.490234375,0.8013941824501413,0.8081297536837011,0.7946586112165814,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop64,64:0,1,64,0.505126953125,0.8022557933743484,0.8128133441471621,0.7916982426015348,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop64,64:64,1,64,0.5029296875,0.7887003433586592,0.7886967273477505,0.788703959369568,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop32,0:0,1,32,0.5107421875,0.7851220110000805,0.8234407801178303,0.7468032418823307,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop32,0:96,1,32,0.4833984375,0.8139761646913649,0.7770526142072794,0.8508997151754504,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop32,96:0,1,32,0.47265625,0.8216565230433113,0.8959077881179012,0.7474052579687214,True
c0_L128_rep000.npz,1089588965,0.5,128,6,crop32,96:96,1,32,0.5078125,0.8122529382066297,0.7868946963873944,0.837611180025865,True
c0_L128_rep000.npz,1089588965,0.5,128,7,full,full,1,128,0.5,0.805942671891882,0.8170486529955769,0.794836690788187,True
c0_L128_rep000.npz,1089588965,0.5,128,7,bin2,full,2,128,0.616943359375,1.113692312063602,1.1343178202289694,1.0930668038982343,True
c0_L128_rep000.npz,1089588965,0.5,128,7,bin4,full,4,128,0.5634765625,1.885779186083177,1.8787518989037173,1.8928064732626366,True
c0_L128_rep000.npz,1089588965,0.5,128,7,blur1,full,1,128,0.49920654296875,1.2052836501352648,1.205091667648631,1.2054756326218985,True
c0_L128_rep000.npz,1089588965,0.5,128,7,blur2,full,1,128,0.4947509765625,2.1536986424419036,2.189638660677941,2.1177586242058664,True
c0_L128_rep000.npz,1089588965,0.5,128,7,blur1_threshold_minus02,full,1,128,0.63873291015625,1.1856950134236073,1.1845119408797655,1.186878085967449,True
c0_L128_rep000.npz,1089588965,0.5,128,7,blur1_threshold_plus02,full,1,128,0.36431884765625,1.201387786738038,1.2251155343988442,1.1776600390772318,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop96,0:0,1,96,0.501953125,0.8052201211539672,0.8064970565786671,0.8039431857292674,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop96,0:32,1,96,0.4982638888888889,0.8062159531254842,0.8076423595878754,0.804789546663093,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop96,32:0,1,96,0.5028211805555556,0.8025137008918046,0.8131071524101579,0.7919202493734514,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop96,32:32,1,96,0.5057508680555556,0.8068353636186549,0.809257647726683,0.8044130795106268,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop64,0:0,1,64,0.501953125,0.8039653348205205,0.8155002737622037,0.7924303958788372,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop64,0:64,1,64,0.48974609375,0.806455114135975,0.8048877517333258,0.8080224765386242,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop64,64:0,1,64,0.505859375,0.8096877064651616,0.8295497018348071,0.7898257110955161,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop64,64:64,1,64,0.50244140625,0.7974004769522618,0.8122118442220612,0.7825891096824625,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop32,0:0,1,32,0.5107421875,0.7973658042203785,0.8317894047401077,0.7629422037006494,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop32,0:96,1,32,0.484375,0.8163440809995004,0.8099141893962611,0.8227739726027398,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop32,96:0,1,32,0.4736328125,0.8029617763951062,0.886301793850468,0.7196217589397443,True
c0_L128_rep000.npz,1089588965,0.5,128,7,crop32,96:96,1,32,0.5068359375,0.8467621639814255,0.823488065676785,0.8700362622860659,True
c0_L128_rep000.npz,1089588965,0.5,128,8,full,full,1,128,0.5,0.8202117557514783,0.8374201524830002,0.8030033590199566,True
c0_L128_rep000.npz,1089588965,0.5,128,8,bin2,full,2,128,0.61962890625,1.1294278476844402,1.1517938672477983,1.107061828121082,True
c0_L128_rep000.npz,1089588965,0.5,128,8,bin4,full,4,128,0.5654296875,1.8948093638359487,1.8831263749515799,1.9064923527203175,True
c0_L128_rep000.npz,1089588965,0.5,128,8,blur1,full,1,128,0.49908447265625,1.2015180710123223,1.2170762823051942,1.1859598597194505,True
c0_L128_rep000.npz,1089588965,0.5,128,8,blur2,full,1,128,0.494140625,2.1218568015392796,2.1672683595273154,2.0764452435512433,True
c0_L128_rep000.npz,1089588965,0.5,128,8,blur1_threshold_minus02,full,1,128,0.63372802734375,1.1890503554500054,1.1911832717147872,1.1869174391852233,True
c0_L128_rep000.npz,1089588965,0.5,128,8,blur1_threshold_plus02,full,1,128,0.36676025390625,1.211788300777381,1.2375106083727936,1.1860659931819684,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop96,0:0,1,96,0.5017361111111112,0.8149975496785342,0.8254826289612154,0.8045124703958529,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop96,0:32,1,96,0.498046875,0.8251494512703357,0.83514925347774,0.8151496490629312,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop96,32:0,1,96,0.5029296875,0.81390529301872,0.8311931517809926,0.7966174342564474,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop96,32:32,1,96,0.5055338541666666,0.8216200051089007,0.8304991398232727,0.8127408703945285,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop64,0:0,1,64,0.502685546875,0.8159131215314097,0.83438205933592,0.7974441837268995,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop64,0:64,1,64,0.489501953125,0.8244193664002344,0.8362573168848236,0.8125814159156451,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop64,64:0,1,64,0.505859375,0.8253000723353356,0.8570870673353614,0.7935130773353098,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop64,64:64,1,64,0.501953125,0.8083577212621658,0.8135385722471505,0.803176870277181,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop32,0:0,1,32,0.5107421875,0.795031986375991,0.8317894047401077,0.7582745680118744,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop32,0:96,1,32,0.4853515625,0.8428173465230094,0.8344699076557772,0.8511647853902417,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop32,96:0,1,32,0.474609375,0.8317292560048648,0.9263336082255557,0.7371249037841738,True
c0_L128_rep000.npz,1089588965,0.5,128,8,crop32,96:96,1,32,0.505859375,0.8495780934480288,0.8290778885571133,0.8700782983389443,True
c0_L128_rep000.npz,1089588965,0.5,128,10,full,full,1,128,0.5,0.8454422656317504,0.8579269579902892,0.8329575732732116,True
c0_L128_rep000.npz,1089588965,0.5,128,10,bin2,full,2,128,0.622802734375,1.1289258412091963,1.1388394424134582,1.1190122400049343,True
c0_L128_rep000.npz,1089588965,0.5,128,10,bin4,full,4,128,0.5703125,1.8731838759349588,1.8216611781924625,1.9247065736774551,True
c0_L128_rep000.npz,1089588965,0.5,128,10,blur1,full,1,128,0.49859619140625,1.2038864124553692,1.2177163484979419,1.1900564764127968,True
c0_L128_rep000.npz,1089588965,0.5,128,10,blur2,full,1,128,0.49212646484375,2.116756938774527,2.154807472588896,2.0787064049601582,True
c0_L128_rep000.npz,1089588965,0.5,128,10,blur1_threshold_minus02,full,1,128,0.63018798828125,1.1909817086047592,1.189620535596233,1.192342881613285,True
c0_L128_rep000.npz,1089588965,0.5,128,10,blur1_threshold_plus02,full,1,128,0.370361328125,1.2094271617011487,1.2401991152864953,1.178655208115802,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop96,0:0,1,96,0.5013020833333334,0.835008606208548,0.8360785371200251,0.8339386752970709,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop96,0:32,1,96,0.4983723958333333,0.8452770121108076,0.8523219068400384,0.8382321173815769,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop96,32:0,1,96,0.5030381944444444,0.8420007931244766,0.8497798274074428,0.8342217588415103,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop96,32:32,1,96,0.5061848958333334,0.8524684196001254,0.8612279721056284,0.8437088670946225,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop64,0:0,1,64,0.50146484375,0.836494759178831,0.8364886580218841,0.836500860335778,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop64,0:64,1,64,0.489501953125,0.8404076841004113,0.8576114889855757,0.8232038792152471,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop64,64:0,1,64,0.5068359375,0.8491274109027094,0.8802701907360435,0.8179846310693752,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop64,64:64,1,64,0.502197265625,0.8491847793529678,0.8506124423901362,0.8477571163157993,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop32,0:0,1,32,0.505859375,0.8194918844899883,0.8491174990343988,0.7898662699455778,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop32,0:96,1,32,0.482421875,0.851167494718756,0.851167494718756,0.851167494718756,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop32,96:0,1,32,0.4775390625,0.8409704653211074,0.8934367625900865,0.7885041680521283,True
c0_L128_rep000.npz,1089588965,0.5,128,10,crop32,96:96,1,32,0.5087890625,0.8655155342709351,0.8487173470722426,0.8823137214696277,True
c0_L128_rep000.npz,1089588965,0.5,128,12,full,full,1,128,0.5,0.8622433842316146,0.872852233676976,0.8516345347862532,True
c0_L128_rep000.npz,1089588965,0.5,128,12,bin2,full,2,128,0.62060546875,1.1405217925692535,1.1567714054241567,1.1242721797143505,True
c0_L128_rep000.npz,1089588965,0.5,128,12,bin4,full,4,128,0.5595703125,1.9310883494070663,1.9002732360335683,1.9619034627805643,True
c0_L128_rep000.npz,1089588965,0.5,128,12,blur1,full,1,128,0.49688720703125,1.2164692389813452,1.2398506519444539,1.1930878260182365,True
c0_L128_rep000.npz,1089588965,0.5,128,12,blur2,full,1,128,0.49102783203125,2.1096450406979788,2.1632837289924014,2.0560063524035566,True
c0_L128_rep000.npz,1089588965,0.5,128,12,blur1_threshold_minus02,full,1,128,0.6240234375,1.1972364668710007,1.2046026929972165,1.1898702407447852,True
c0_L128_rep000.npz,1089588965,0.5,128,12,blur1_threshold_plus02,full,1,128,0.37469482421875,1.2135862346949604,1.2380781251033959,1.189094344286525,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop96,0:0,1,96,0.5016276041666666,0.8548999385566307,0.8581043836158646,0.8516954934973967,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop96,0:32,1,96,0.4985894097222222,0.8638212131229135,0.8688915336320504,0.8587508926137765,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop96,32:0,1,96,0.5032552083333334,0.8578385653816367,0.8662319127730451,0.8494452179902282,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop96,32:32,1,96,0.5060763888888888,0.8667384886351268,0.876131220021189,0.8573457572490646,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop64,0:0,1,64,0.5009765625,0.8569145286082493,0.868200414717269,0.8456286424992295,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop64,0:64,1,64,0.490234375,0.8572834273206303,0.864261937648731,0.8503049169925296,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop64,64:0,1,64,0.507080078125,0.8706268576392051,0.8879508473198354,0.8533028679585747,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop64,64:64,1,64,0.501708984375,0.8579244361779774,0.8659534516854539,0.849895420670501,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop32,0:0,1,32,0.5048828125,0.8468613025210167,0.8669817126649045,0.8267408923771288,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop32,0:96,1,32,0.4814453125,0.8559658650155642,0.8338473934899825,0.8780843365411458,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop32,96:0,1,32,0.478515625,0.8618962785188043,0.9038104296326933,0.8199821274049154,True
c0_L128_rep000.npz,1089588965,0.5,128,12,crop32,96:96,1,32,0.5078125,0.8653514523811939,0.8546643147604556,0.8760385900019323,True
c0_L128_rep000.npz,1089588965,0.5,128,15,full,full,1,128,0.5,0.8867554426113871,0.8865619546247818,0.8869489305979922,True
c0_L128_rep000.npz,1089588965,0.5,128,15,bin2,full,2,128,0.617919921875,1.1416611465439912,1.161047170571287,1.1222751225166951,True
c0_L128_rep000.npz,1089588965,0.5,128,15,bin4,full,4,128,0.5615234375,1.8976126513801725,1.9100300247553283,1.8851952780050167,True
c0_L128_rep000.npz,1089588965,0.5,128,15,blur1,full,1,128,0.49859619140625,1.2202192725935275,1.232434663382703,1.2080038818043517,True
c0_L128_rep000.npz,1089588965,0.5,128,15,blur2,full,1,128,0.49041748046875,2.0867133568257343,2.1126156463950676,2.060811067256401,True
c0_L128_rep000.npz,1089588965,0.5,128,15,blur1_threshold_minus02,full,1,128,0.6202392578125,1.2055292002590856,1.203283429907417,1.207774970610754,True
c0_L128_rep000.npz,1089588965,0.5,128,15,blur1_threshold_plus02,full,1,128,0.3775634765625,1.225340543982178,1.244932323526291,1.2057487644380653,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop96,0:0,1,96,0.5014105902777778,0.8824166004474862,0.874558413217736,0.8902747876772363,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop96,0:32,1,96,0.4991319444444444,0.8824177748884201,0.8745604947564589,0.8902750550203814,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop96,32:0,1,96,0.5028211805555556,0.8926883645933217,0.8933874149428496,0.8919893142437939,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop96,32:32,1,96,0.5062934027777778,0.8947178414380761,0.8992916536448046,0.8901440292313476,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop64,0:0,1,64,0.5009765625,0.8796621912820807,0.8704451996673178,0.8888791828968435,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop64,0:64,1,64,0.4912109375,0.8783437469851878,0.8673182825573823,0.8893692114129932,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop64,64:0,1,64,0.5048828125,0.9027603065411849,0.9104531519708046,0.8950674611115652,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop64,64:64,1,64,0.5029296875,0.8785535228298691,0.8904362821038455,0.8666707635558927,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop32,0:0,1,32,0.505859375,0.8654716961744027,0.8667873680832797,0.8641560242655255,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop32,0:96,1,32,0.484375,0.8362195191941436,0.7817245119305857,0.8907145264577015,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop32,96:0,1,32,0.4755859375,0.9019370346421935,0.9413183234941279,0.8625557457902592,True
c0_L128_rep000.npz,1089588965,0.5,128,15,crop32,96:96,1,32,0.505859375,0.8807193674234159,0.88535642868724,0.876082306159592,True
c0_L128_rep000.npz,1089588965,0.5,128,18,full,full,1,128,0.5,0.897593089752568,0.9053241256404545,0.8898620538646815,True
c0_L128_rep000.npz,1089588965,0.5,128,18,bin2,full,2,128,0.607666015625,1.162632509495748,1.1760434143876854,1.1492216046038104,True
c0_L128_rep000.npz,1089588965,0.5,128,18,bin4,full,4,128,0.5615234375,1.9117573915312935,1.9496121566710196,1.8739026263915675,True
c0_L128_rep000.npz,1089588965,0.5,128,18,blur1,full,1,128,0.4990234375,1.2345186479165127,1.249724385699609,1.2193129101334164,True
c0_L128_rep000.npz,1089588965,0.5,128,18,blur2,full,1,128,0.49102783203125,2.09567713204998,2.174152667996286,2.0172015961036736,True
c0_L128_rep000.npz,1089588965,0.5,128,18,blur1_threshold_minus02,full,1,128,0.61981201171875,1.2204376037555758,1.223522723409282,1.2173524841018695,True
c0_L128_rep000.npz,1089588965,0.5,128,18,blur1_threshold_plus02,full,1,128,0.380126953125,1.2347949667713523,1.2469877158475715,1.2226022176951328,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop96,0:0,1,96,0.5015190972222222,0.8936909059505014,0.9033193952878007,0.8840624166132021,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop96,0:32,1,96,0.4992404513888889,0.8996132614286352,0.9047586465377243,0.894467876319546,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop96,32:0,1,96,0.5018446180555556,0.905491666126186,0.9241877463085326,0.8867955859438396,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop96,32:32,1,96,0.5054253472222222,0.9051374281217757,0.9218484195558379,0.8884264366877135,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop64,0:0,1,64,0.50244140625,0.88812428171351,0.8810590931417911,0.8951894702852288,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop64,0:64,1,64,0.4912109375,0.9003067209187585,0.8887089397935436,0.9119045020439733,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop64,64:0,1,64,0.5029296875,0.9115363173539952,0.9420217973778439,0.8810508373301464,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop64,64:64,1,64,0.50341796875,0.8821389318870165,0.8983513452749041,0.865926518499129,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop32,0:0,1,32,0.505859375,0.8399932209592509,0.812772779869946,0.8672136620485559,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop32,0:96,1,32,0.4833984375,0.8688149477226441,0.8098221514928651,0.9278077439524233,True
c0_L128_rep000.npz,1089588965,0.5,128,18,crop32,96:0,1,32,0.478515625,0.9141401019360504,0.9377549170669808,0.89052528680512,True
